year;month;day;hour;MN;Hs;T;wind direction
2017;2;7;9;0;3,9;16;288
2017;2;7;10;0;3,9;16;296
2017;2;7;11;0;3,9;16;295
2017;2;7;12;0;3,9;16;297
2017;2;7;13;0;3,9;16;300
2017;2;7;14;0;3,8;16;301
2017;2;7;15;0;3,8;15;303
2017;2;7;16;0;3,8;15;307
2017;2;7;17;0;3,8;15;301
2017;2;7;18;0;3,8;15;301
2017;2;7;19;0;3,9;15;301
2017;2;7;20;0;3,9;15;299
2017;2;7;21;0;4,0;15;281
2017;2;7;22;0;4,0;15;267
2017;2;7;23;0;4,0;15;254
2017;2;8;0;0;4,0;15;239
2017;2;8;1;0;4,0;15;228
2017;2;8;2;0;4,0;15;220
2017;2;8;3;0;4,0;15;196
2017;2;8;4;0;3,9;15;181
2017;2;8;5;0;3,9;15;172
2017;2;8;6;0;3,8;15;184
2017;2;8;7;0;3,7;15;167
2017;2;8;8;0;3,7;15;157
2017;2;8;9;0;3,6;15;158
2017;2;8;10;0;3,5;14;157
2017;2;8;11;0;3,4;14;160
2017;2;8;12;0;3,3;14;157
2017;2;8;13;0;3,2;14;158
2017;2;8;14;0;3,1;14;162
2017;2;8;15;0;3,0;14;166
2017;2;8;16;0;3,0;14;160
2017;2;8;17;0;2,9;14;154
2017;2;8;18;0;2,9;14;145
2017;2;8;19;0;2,8;14;146
2017;2;8;20;0;2,8;14;148
2017;2;8;21;0;2,8;14;147
2017;2;8;22;0;2,8;14;144
2017;2;8;23;0;2,8;14;141
2017;2;9;0;0;2,8;14;140
2017;2;9;1;0;2,8;13;140
2017;2;9;2;0;2,8;13;142
2017;2;9;3;0;2,8;13;143
2017;2;9;4;0;2,8;13;143
2017;2;9;5;0;2,8;13;141
2017;2;9;6;0;2,9;14;139
2017;2;9;7;0;3,0;14;139
2017;2;9;8;0;3,1;17;139
2017;2;9;9;0;3,2;17;141
2017;2;9;10;0;3,3;17;141
2017;2;9;11;0;3,4;17;137
2017;2;9;12;0;3,4;17;134
2017;2;9;13;0;3,4;16;135
2017;2;9;14;0;3,4;16;130
2017;2;9;15;0;3,3;16;126
2017;2;9;16;0;3,2;16;126
2017;2;9;17;0;3,2;16;127
2017;2;9;18;0;3,1;15;122
2017;2;9;19;0;3,0;15;124
2017;2;9;20;0;3,0;15;127
2017;2;9;21;0;2,9;15;129
2017;2;9;22;0;2,8;15;126
2017;2;9;23;0;2,7;15;124
2017;2;10;0;0;2,7;15;123
2017;2;10;1;0;2,6;15;124
2017;2;10;2;0;2,6;15;124
2017;2;10;3;0;2,5;15;124
2017;2;10;4;0;2,5;15;126
2017;2;10;5;0;2,6;15;128
2017;2;10;6;0;2,6;15;126
2017;2;10;7;0;2,6;15;129
2017;2;10;8;0;2,7;15;127
2017;2;10;9;0;2,7;14;125
2017;2;10;10;0;2,7;14;124
2017;2;10;11;0;2,7;14;121
2017;2;10;12;0;2,7;14;123
2017;2;10;13;0;2,7;14;125
2017;2;10;14;0;2,7;14;121
2017;2;10;15;0;2,7;14;113
2017;2;10;16;0;2,6;14;110
2017;2;10;17;0;2,6;14;110
2017;2;10;18;0;2,6;14;105
2017;2;10;19;0;2,5;14;106
2017;2;10;20;0;2,5;14;102
2017;2;10;21;0;2,5;14;105
2017;2;10;22;0;2,4;14;109
2017;2;10;23;0;2,4;14;110
2017;2;11;0;0;2,4;14;92
2017;2;11;1;0;2,4;13;84
2017;2;11;2;0;2,3;13;58
2017;2;11;3;0;2,3;13;24
2017;2;11;4;0;2,3;13;33
2017;2;11;5;0;2,3;13;35
2017;2;11;6;0;2,3;13;30
2017;2;11;7;0;2,3;13;29
2017;2;11;8;0;2,4;13;31
2017;2;11;9;0;2,4;13;30
2017;2;11;10;0;2,4;13;33
2017;2;11;11;0;2,5;12;32
2017;2;11;12;0;2,6;12;35
2017;2;11;13;0;2,6;12;47
2017;2;11;14;0;2,5;12;57
2017;2;11;15;0;2,4;12;56
2017;2;11;16;0;2,3;12;51
2017;2;11;17;0;2,3;12;46
2017;2;11;18;0;2,3;11;40
2017;2;11;19;0;2,3;11;45
2017;2;11;20;0;2,3;11;49
2017;2;11;21;0;2,4;11;56
2017;2;11;22;0;2,4;11;55
2017;2;11;23;0;2,4;11;56
2017;2;12;0;0;2,4;11;51
2017;2;12;1;0;2,4;11;53
2017;2;12;2;0;2,3;11;55
2017;2;12;3;0;2,3;6;63
2017;2;12;4;0;2,3;6;72
2017;2;12;5;0;2,3;6;78
2017;2;12;6;0;2,2;6;75
2017;2;12;7;0;2,2;6;74
2017;2;12;8;0;2,2;6;77
2017;2;12;9;0;2,2;6;78
2017;2;12;10;0;2,2;6;76
2017;2;12;11;0;2,3;6;73
2017;2;12;12;0;2,3;6;68
2017;2;12;13;0;2,4;6;70
2017;2;12;14;0;2,5;6;77
2017;2;12;15;0;2,5;6;81
2017;2;12;16;0;2,4;6;80
2017;2;12;17;0;2,5;6;81
2017;2;12;18;0;2,5;6;79
2017;2;12;19;0;2,6;6;83
2017;2;12;20;0;2,7;7;84
2017;2;12;21;0;2,7;7;85
2017;2;12;22;0;2,8;7;91
2017;2;12;23;0;2,7;7;95
2017;2;13;0;0;2,6;7;101
2017;2;13;1;0;2,5;7;105
2017;2;13;2;0;2,4;7;103
2017;2;13;3;0;2,2;7;101
2017;2;13;4;0;2,2;7;100
2017;2;13;5;0;2,2;7;103
2017;2;13;6;0;2,2;7;101
2017;2;13;7;0;2,4;7;97
2017;2;13;8;0;2,6;7;98
2017;2;13;9;0;2,6;7;100
2017;2;13;10;0;2,6;7;98
2017;2;13;11;0;2,6;7;101
2017;2;13;12;0;2,6;7;98
2017;2;13;13;0;2,6;7;99
2017;2;13;14;0;2,5;7;99
2017;2;13;15;0;2,5;7;97
2017;2;13;16;0;2,5;7;97
2017;2;13;17;0;2,6;7;100
2017;2;13;18;0;2,7;7;100
2017;2;13;19;0;2,8;7;102
2017;2;13;20;0;2,8;7;103
2017;2;13;21;0;2,7;7;105
2017;2;13;22;0;2,6;7;108
2017;2;13;23;0;2,5;7;111
2017;2;14;0;0;2,4;7;108
2017;2;14;1;0;2,3;7;105
2017;2;14;2;0;2,3;7;107
2017;2;14;3;0;2,3;7;112
2017;2;14;4;0;2,2;7;115
2017;2;14;5;0;2,1;7;115
2017;2;14;6;0;2,1;7;113
2017;2;14;7;0;2,1;6;114
2017;2;14;8;0;2,1;6;113
2017;2;14;9;0;2,1;6;115
2017;2;14;10;0;2,0;6;120
2017;2;14;11;0;2,0;6;126
2017;2;14;12;0;1,9;6;129
2017;2;14;13;0;1,8;13;135
2017;2;14;14;0;1,7;13;136
2017;2;14;15;0;1,6;13;139
2017;2;14;16;0;1,5;13;142
2017;2;14;17;0;1,4;13;145
2017;2;14;18;0;1,3;12;146
2017;2;14;19;0;1,3;12;149
2017;2;14;20;0;1,3;12;155
2017;2;14;21;0;1,2;12;159
2017;2;14;22;0;1,2;12;161
2017;2;14;23;0;1,2;12;164
2017;2;15;0;0;1,3;12;164
2017;2;15;1;0;1,2;12;163
2017;2;15;2;0;1,2;12;156
2017;2;15;3;0;1,2;12;153
2017;2;15;4;0;1,2;12;149
2017;2;15;5;0;1,2;12;142
2017;2;15;6;0;1,2;12;131
2017;2;15;7;0;1,2;12;129
2017;2;15;8;0;1,2;12;129
2017;2;15;9;0;1,2;12;132
2017;2;15;10;0;1,3;12;132
2017;2;15;11;0;1,3;12;136
2017;2;15;12;0;1,3;12;144
2017;2;15;13;0;1,2;12;154
2017;2;15;14;0;1,2;12;165
2017;2;15;15;0;1,2;11;186
2017;2;15;16;0;1,3;11;202
2017;2;15;17;0;1,4;11;210
2017;2;15;18;0;1,4;11;209
2017;2;15;19;0;1,4;12;217
2017;2;15;20;0;1,5;12;230
2017;2;15;21;0;1,7;5;233
2017;2;15;22;0;2,0;6;232
2017;2;15;23;0;2,1;6;233
2017;2;16;0;0;2,1;7;231
2017;2;16;1;0;2,1;7;234
2017;2;16;2;0;2,1;8;240
2017;2;16;3;0;2,2;8;241
2017;2;16;4;0;2,3;8;245
2017;2;16;5;0;2,4;9;249
2017;2;16;6;0;2,4;9;245
2017;2;16;7;0;2,4;9;247
2017;2;16;8;0;2,4;9;247
2017;2;16;9;0;2,3;9;247
2017;2;16;10;0;2,3;9;249
2017;2;16;11;0;2,2;9;249
2017;2;16;12;0;2,1;9;243
2017;2;16;13;0;2,0;9;241
2017;2;16;14;0;1,9;9;238
2017;2;16;15;0;1,8;9;234
2017;2;16;16;0;1,7;8;222
2017;2;16;17;0;1,6;8;209
2017;2;16;18;0;1,5;8;197
2017;2;16;19;0;1,5;8;209
2017;2;16;20;0;1,4;8;226
2017;2;16;21;0;1,3;8;233
2017;2;16;22;0;1,3;8;234
2017;2;16;23;0;1,2;8;229
2017;2;17;0;0;1,2;8;217
2017;2;17;1;0;1,2;8;209
2017;2;17;2;0;1,1;8;201
2017;2;17;3;0;1,1;8;186
2017;2;17;4;0;1,0;8;153
2017;2;17;5;0;1,0;7;140
2017;2;17;6;0;0,9;7;144
2017;2;17;7;0;0,9;7;132
2017;2;17;8;0;0,9;7;135
2017;2;17;9;0;0,9;7;142
2017;2;17;10;0;0,9;7;149
2017;2;17;11;0;0,9;7;157
2017;2;17;12;0;0,9;7;161
2017;2;17;13;0;0,9;20;161
2017;2;17;14;0;0,9;20;161
2017;2;17;15;0;0,9;20;158
2017;2;17;16;0;0,9;20;156
2017;2;17;17;0;1,0;19;153
2017;2;17;18;0;1,0;19;144
2017;2;17;19;0;1,1;19;145
2017;2;17;20;0;1,1;19;152
2017;2;17;21;0;1,2;19;155
2017;2;17;22;0;1,3;18;161
2017;2;17;23;0;1,4;18;171
2017;2;18;0;0;1,4;18;178
2017;2;18;1;0;1,5;18;184
2017;2;18;2;0;1,5;18;196
2017;2;18;3;0;1,6;18;215
2017;2;18;4;0;1,6;17;222
2017;2;18;5;0;1,7;17;222
2017;2;18;6;0;1,8;16;225
2017;2;18;7;0;1,8;16;222
2017;2;18;8;0;1,8;16;226
2017;2;18;9;0;1,9;15;228
2017;2;18;10;0;1,9;15;223
2017;2;18;11;0;2,0;15;219
2017;2;18;12;0;2,0;15;221
2017;2;18;13;0;2,1;15;233
2017;2;18;14;0;2,3;15;236
2017;2;18;15;0;2,4;15;238
2017;2;18;16;0;2,4;15;246
2017;2;18;17;0;2,5;15;248
2017;2;18;18;0;2,5;15;244
2017;2;18;19;0;2,5;15;240
2017;2;18;20;0;2,5;14;240
2017;2;18;21;0;2,5;14;245
2017;2;18;22;0;2,5;14;246
2017;2;18;23;0;2,5;14;250
2017;2;19;0;0;2,5;14;241
2017;2;19;1;0;2,5;14;233
2017;2;19;2;0;2,5;14;231
2017;2;19;3;0;2,4;14;218
2017;2;19;4;0;2,4;14;213
2017;2;19;5;0;2,3;14;220
2017;2;19;6;0;2,3;14;209
2017;2;19;7;0;2,2;13;217
2017;2;19;8;0;2,2;13;229
2017;2;19;9;0;2,1;13;246
2017;2;19;10;0;2,1;13;256
2017;2;19;11;0;2,1;13;249
2017;2;19;12;0;2,1;13;232
2017;2;19;13;0;2,0;13;235
2017;2;19;14;0;2,1;13;238
2017;2;19;15;0;2,1;12;237
2017;2;19;16;0;2,1;12;238
2017;2;19;17;0;2,1;12;239
2017;2;19;18;0;2,1;12;242
2017;2;19;19;0;2,1;12;247
2017;2;19;20;0;2,1;12;251
2017;2;19;21;0;2,1;12;252
2017;2;19;22;0;2,1;12;249
2017;2;19;23;0;2,1;12;250
2017;2;20;0;0;2,1;12;246
2017;2;20;1;0;2,1;11;242
2017;2;20;2;0;2,1;11;235
2017;2;20;3;0;2,1;11;236
2017;2;20;4;0;2,3;11;243
2017;2;20;5;0;2,5;11;240
2017;2;20;6;0;2,6;8;241
2017;2;20;7;0;2,7;8;244
2017;2;20;8;0;2,8;8;253
2017;2;20;9;0;2,9;9;259
2017;2;20;10;0;3,0;9;275
2017;2;20;11;0;2,9;9;282
2017;2;20;12;0;2,8;10;275
2017;2;20;13;0;2,7;10;274
2017;2;20;14;0;2,6;10;266
2017;2;20;15;0;2,6;10;265
2017;2;20;16;0;2,6;10;281
2017;2;20;17;0;2,7;10;282
2017;2;20;18;0;2,7;11;271
2017;2;20;19;0;2,8;11;269
2017;2;20;20;0;2,8;11;262
2017;2;20;21;0;2,8;11;269
2017;2;20;22;0;2,8;11;284
2017;2;20;23;0;2,8;12;288
2017;2;21;0;0;2,8;12;278
2017;2;21;1;0;2,7;12;266
2017;2;21;2;0;2,7;12;252
2017;2;21;3;0;2,6;12;242
2017;2;21;4;0;2,6;12;235
2017;2;21;5;0;2,6;12;231
2017;2;21;6;0;2,6;12;218
2017;2;21;7;0;2,5;12;208
2017;2;21;8;0;2,5;12;205
2017;2;21;9;0;2,5;12;204
2017;2;21;10;0;2,5;12;206
2017;2;21;11;0;2,6;12;218
2017;2;21;12;0;2,6;12;233
2017;2;21;13;0;2,7;12;230
2017;2;21;14;0;2,8;12;230
2017;2;21;15;0;3,0;12;236
2017;2;21;16;0;3,1;12;247
2017;2;21;17;0;3,2;9;247
2017;2;21;18;0;3,3;9;244
2017;2;21;19;0;3,4;10;246
2017;2;21;20;0;3,5;10;254
2017;2;21;21;0;3,6;10;285
2017;2;21;22;0;3,6;11;287
2017;2;21;23;0;3,6;11;283
2017;2;22;0;0;3,7;11;282
2017;2;22;1;0;3,7;11;278
2017;2;22;2;0;3,8;11;273
2017;2;22;3;0;4,1;11;275
2017;2;22;4;0;4,4;16;275
2017;2;22;5;0;4,7;16;274
2017;2;22;6;0;4,8;15;271
2017;2;22;7;0;4,8;15;270
2017;2;22;8;0;4,8;14;271
2017;2;22;9;0;4,7;14;272
2017;2;22;10;0;4,7;14;279
2017;2;22;11;0;4,6;14;282
2017;2;22;12;0;4,4;13;271
2017;2;22;13;0;4,2;13;271
2017;2;22;14;0;4,1;12;275
2017;2;22;15;0;3,9;12;276
2017;2;22;16;0;3,7;12;276
2017;2;22;17;0;3,5;12;272
2017;2;22;18;0;3,4;12;264
2017;2;22;19;0;3,3;11;224
2017;2;22;20;0;3,2;11;189
2017;2;22;21;0;3,1;11;161
2017;2;22;22;0;3,0;11;142
2017;2;22;23;0;2,9;11;119
2017;2;23;0;0;2,8;11;107
2017;2;23;1;0;2,9;11;114
2017;2;23;2;0;2,8;11;150
2017;2;23;3;0;2,7;10;183
2017;2;23;4;0;2,7;10;97
2017;2;23;5;0;2,7;10;9
2017;2;23;6;0;3,1;10;356
2017;2;23;7;0;4,1;7;344
2017;2;23;8;0;4,2;8;334
2017;2;23;9;0;4,0;8;328
2017;2;23;10;0;3,8;8;322
2017;2;23;11;0;3,6;8;319
2017;2;23;12;0;3,4;8;315
2017;2;23;13;0;3,3;8;316
2017;2;23;14;0;3,6;8;315
2017;2;23;15;0;3,8;9;314
2017;2;23;16;0;4,0;9;315
2017;2;23;17;0;4,1;9;316
2017;2;23;18;0;4,1;10;307
2017;2;23;19;0;4,1;11;304
2017;2;23;20;0;4,1;11;307
2017;2;23;21;0;4,0;11;304
2017;2;23;22;0;4,0;11;304
2017;2;23;23;0;3,9;11;306
2017;2;24;0;0;3,9;11;308
2017;2;24;1;0;3,7;11;310
2017;2;24;2;0;3,6;11;311
2017;2;24;3;0;3,5;11;312
2017;2;24;4;0;3,4;11;311
2017;2;24;5;0;3,3;11;310
2017;2;24;6;0;3,1;11;298
2017;2;24;7;0;3,0;11;279
2017;2;24;8;0;2,9;11;257
2017;2;24;9;0;2,9;11;233
2017;2;24;10;0;2,8;11;217
2017;2;24;11;0;2,8;11;201
2017;2;24;12;0;2,7;12;193
2017;2;24;13;0;2,7;12;190
2017;2;24;14;0;2,7;12;189
2017;2;24;15;0;2,6;12;190
2017;2;24;16;0;2,6;12;195
2017;2;24;17;0;2,7;12;197
2017;2;24;18;0;2,7;12;204
2017;2;24;19;0;2,7;12;210
2017;2;24;20;0;2,7;11;206
2017;2;24;21;0;2,8;11;207
2017;2;24;22;0;2,9;11;206
2017;2;24;23;0;3,0;11;203
2017;2;25;0;0;3,0;11;202
2017;2;25;1;0;3,1;11;203
2017;2;25;2;0;3,1;11;206
2017;2;25;3;0;3,2;11;203
2017;2;25;4;0;3,3;11;200
2017;2;25;5;0;3,4;12;204
2017;2;25;6;0;3,6;12;205
2017;2;25;7;0;3,7;12;213
2017;2;25;8;0;3,8;12;241
2017;2;25;9;0;3,7;12;299
2017;2;25;10;0;3,5;13;288
2017;2;25;11;0;3,3;13;282
2017;2;25;12;0;3,2;13;271
2017;2;25;13;0;3,1;13;274
2017;2;25;14;0;3,1;13;273
2017;2;25;15;0;3,0;12;270
2017;2;25;16;0;2,9;12;265
2017;2;25;17;0;2,8;12;251
2017;2;25;18;0;2,7;12;227
2017;2;25;19;0;2,6;12;222
2017;2;25;20;0;2,6;12;219
2017;2;25;21;0;2,6;12;211
2017;2;25;22;0;2,6;12;213
2017;2;25;23;0;2,6;11;214
2017;2;26;0;0;2,7;11;200
2017;2;26;1;0;2,7;11;192
2017;2;26;2;0;2,7;11;189
2017;2;26;3;0;2,7;11;189
2017;2;26;4;0;2,8;11;182
2017;2;26;5;0;2,8;11;204
2017;2;26;6;0;2,9;11;250
2017;2;26;7;0;2,9;11;246
2017;2;26;8;0;2,8;12;219
2017;2;26;9;0;2,7;12;198
2017;2;26;10;0;2,7;12;187
2017;2;26;11;0;2,7;13;175
2017;2;26;12;0;2,8;13;178
2017;2;26;13;0;2,8;13;212
2017;2;26;14;0;2,9;13;271
2017;2;26;15;0;3,2;13;262
2017;2;26;16;0;3,3;13;244
2017;2;26;17;0;3,5;13;244
2017;2;26;18;0;3,6;13;238
2017;2;26;19;0;3,6;13;247
2017;2;26;20;0;3,6;13;239
2017;2;26;21;0;3,5;12;227
2017;2;26;22;0;3,4;12;213
2017;2;26;23;0;3,3;12;213
2017;2;27;0;0;3,3;12;216
2017;2;27;1;0;3,3;12;219
2017;2;27;2;0;3,3;12;217
2017;2;27;3;0;3,3;13;209
2017;2;27;4;0;3,4;13;202
2017;2;27;5;0;3,4;13;199
2017;2;27;6;0;3,5;14;189
2017;2;27;7;0;3,6;14;187
2017;2;27;8;0;3,8;15;186
2017;2;27;9;0;4,0;15;184
2017;2;27;10;0;4,2;16;180
2017;2;27;11;0;4,5;17;179
2017;2;27;12;0;4,7;17;187
2017;2;27;13;0;4,8;17;199
2017;2;27;14;0;4,9;18;212
2017;2;27;15;0;4,9;17;212
2017;2;27;16;0;4,9;17;217
2017;2;27;17;0;4,9;17;228
2017;2;27;18;0;4,9;17;234
2017;2;27;19;0;4,9;17;253
2017;2;27;20;0;4,8;17;245
2017;2;27;21;0;4,7;17;257
2017;2;27;22;0;4,6;17;302
2017;2;27;23;0;4,5;16;298
2017;2;28;0;0;4,4;16;313
2017;2;28;1;0;4,3;16;322
2017;2;28;2;0;4,2;16;305
2017;2;28;3;0;4,1;16;282
2017;2;28;4;0;4,1;15;268
2017;2;28;5;0;4,1;15;282
2017;2;28;6;0;4,1;15;307
2017;2;28;7;0;4,0;15;296
2017;2;28;8;0;4,1;15;307
2017;2;28;9;0;4,4;15;302
2017;2;28;10;0;5,0;15;315
2017;2;28;11;0;5,7;14;341
2017;2;28;12;0;6,0;14;355
2017;2;28;13;0;5,9;14;11
2017;2;28;14;0;5,5;14;9
2017;2;28;15;0;5,1;14;1
2017;2;28;16;0;4,7;13;349
2017;2;28;17;0;4,3;13;343
2017;2;28;18;0;4,0;13;335
2017;2;28;19;0;3,7;13;326
2017;2;28;20;0;3,5;13;317
2017;2;28;21;0;3,3;12;300
2017;2;28;22;0;3,2;12;293
2017;2;28;23;0;3,0;12;278
2017;3;1;0;0;2,9;12;247
2017;3;1;1;0;2,8;12;252
2017;3;1;2;0;2,7;12;298
2017;3;1;3;0;2,6;12;341
2017;3;1;4;0;2,6;11;352
2017;3;1;5;0;2,5;11;349
2017;3;1;6;0;2,4;11;334
2017;3;1;7;0;2,4;11;329
2017;3;1;8;0;2,3;11;322
2017;3;1;9;0;2,3;11;321
2017;3;1;10;0;2,2;11;316
2017;3;1;11;0;2,2;11;312
2017;3;1;12;0;2,1;11;277
2017;3;1;13;0;2,0;11;268
2017;3;1;14;0;2,0;11;283
2017;3;1;15;0;1,9;10;299
2017;3;1;16;0;1,9;10;322
2017;3;1;17;0;1,8;10;354
2017;3;1;18;0;1,8;10;63
2017;3;1;19;0;1,7;10;67
2017;3;1;20;0;1,7;10;76
2017;3;1;21;0;1,6;10;94
2017;3;1;22;0;1,6;10;59
2017;3;1;23;0;1,5;10;27
2017;3;2;0;0;1,5;9;0
2017;3;2;1;0;1,5;9;338
2017;3;2;2;0;1,5;9;326
2017;3;2;3;0;1,5;9;311
2017;3;2;4;0;1,6;9;297
2017;3;2;5;0;1,7;12;283
2017;3;2;6;0;1,8;12;278
2017;3;2;7;0;1,9;12;272
2017;3;2;8;0;2,0;12;255
2017;3;2;9;0;2,1;12;245
2017;3;2;10;0;2,1;12;237
2017;3;2;11;0;2,2;12;260
2017;3;2;12;0;2,4;12;271
2017;3;2;13;0;2,4;11;265
2017;3;2;14;0;2,4;11;258
2017;3;2;15;0;2,4;11;253
2017;3;2;16;0;2,4;11;247
2017;3;2;17;0;2,3;11;226
2017;3;2;18;0;2,3;11;212
2017;3;2;19;0;2,2;11;200
2017;3;2;20;0;2,2;11;193
2017;3;2;21;0;2,2;11;172
2017;3;2;22;0;2,1;11;149
2017;3;2;23;0;2,1;11;136
2017;3;3;0;0;2,1;11;132
2017;3;3;1;0;2,1;11;108
2017;3;3;2;0;2,1;11;74
2017;3;3;3;0;2,1;11;70
2017;3;3;4;0;2,1;11;74
2017;3;3;5;0;2,1;11;76
2017;3;3;6;0;2,1;11;77
2017;3;3;7;0;2,1;11;70
2017;3;3;8;0;2,1;11;79
2017;3;3;9;0;2,1;11;72
2017;3;3;10;0;2,2;11;81
2017;3;3;11;0;2,2;11;71
2017;3;3;12;0;2,2;11;70
2017;3;3;13;0;2,2;11;68
2017;3;3;14;0;2,2;11;63
2017;3;3;15;0;2,3;11;60
2017;3;3;16;0;2,3;11;58
2017;3;3;17;0;2,3;11;56
2017;3;3;18;0;2,3;11;51
2017;3;3;19;0;2,3;11;54
2017;3;3;20;0;2,4;11;57
2017;3;3;21;0;2,4;11;57
2017;3;3;22;0;2,5;11;58
2017;3;3;23;0;2,6;6;57
2017;3;4;0;0;2,6;6;50
2017;3;4;1;0;2,6;6;49
2017;3;4;2;0;2,7;6;49
2017;3;4;3;0;2,7;6;53
2017;3;4;4;0;2,7;6;58
2017;3;4;5;0;2,7;6;56
2017;3;4;6;0;2,7;6;50
2017;3;4;7;0;2,7;6;48
2017;3;4;8;0;2,7;6;45
2017;3;4;9;0;2,6;6;46
2017;3;4;10;0;2,6;6;51
2017;3;4;11;0;2,5;6;65
2017;3;4;12;0;2,4;7;41
2017;3;4;13;0;2,2;7;42
2017;3;4;14;0;2,1;12;54
2017;3;4;15;0;2,0;11;73
2017;3;4;16;0;1,9;11;87
2017;3;4;17;0;1,8;11;94
2017;3;4;18;0;1,8;11;93
2017;3;4;19;0;1,7;11;96
2017;3;4;20;0;1,7;11;114
2017;3;4;21;0;1,7;11;186
2017;3;4;22;0;1,6;11;233
2017;3;4;23;0;1,6;11;233
2017;3;5;0;0;1,5;11;219
2017;3;5;1;0;1,5;10;209
2017;3;5;2;0;1,5;10;208
2017;3;5;3;0;1,5;10;209
2017;3;5;4;0;1,5;10;210
2017;3;5;5;0;1,5;10;207
2017;3;5;6;0;1,4;10;198
2017;3;5;7;0;1,3;10;193
2017;3;5;8;0;1,3;10;192
2017;3;5;9;0;1,2;10;204
2017;3;5;10;0;1,2;10;220
2017;3;5;11;0;1,2;10;234
2017;3;5;12;0;1,2;10;238
2017;3;5;13;0;1,2;10;232
2017;3;5;14;0;1,3;9;223
2017;3;5;15;0;1,3;9;218
2017;3;5;16;0;1,4;9;220
2017;3;5;17;0;1,5;9;232
2017;3;5;18;0;1,6;13;232
2017;3;5;19;0;1,8;13;233
2017;3;5;20;0;2,0;13;226
2017;3;5;21;0;2,1;14;220
2017;3;5;22;0;2,3;14;230
2017;3;5;23;0;2,5;14;241
2017;3;6;0;0;2,7;15;246
2017;3;6;1;0;2,9;15;252
2017;3;6;2;0;3,1;15;254
2017;3;6;3;0;3,2;15;250
2017;3;6;4;0;3,2;15;254
2017;3;6;5;0;3,3;15;259
2017;3;6;6;0;3,3;15;252
2017;3;6;7;0;3,2;15;251
2017;3;6;8;0;3,2;15;235
2017;3;6;9;0;3,2;15;226
2017;3;6;10;0;3,2;15;215
2017;3;6;11;0;3,1;15;217
2017;3;6;12;0;3,1;15;248
2017;3;6;13;0;3,1;15;262
2017;3;6;14;0;3,1;15;270
2017;3;6;15;0;3,1;15;268
2017;3;6;16;0;3,1;15;255
2017;3;6;17;0;3,1;15;264
2017;3;6;18;0;3,0;15;262
2017;3;6;19;0;3,1;15;261
2017;3;6;20;0;3,1;15;259
2017;3;6;21;0;3,2;15;251
2017;3;6;22;0;3,3;14;254
2017;3;6;23;0;3,4;14;253
2017;3;7;0;0;3,4;14;249
2017;3;7;1;0;3,4;14;256
2017;3;7;2;0;3,4;14;253
2017;3;7;3;0;3,5;14;246
2017;3;7;4;0;3,5;14;238
2017;3;7;5;0;3,4;14;216
2017;3;7;6;0;3,4;14;193
2017;3;7;7;0;3,3;14;181
2017;3;7;8;0;3,2;14;173
2017;3;7;9;0;3,1;14;165
2017;3;7;10;0;3,0;14;173
2017;3;7;11;0;2,9;14;170
2017;3;7;12;0;2,9;14;157
2017;3;7;13;0;2,8;14;144
2017;3;7;14;0;2,8;14;156
2017;3;7;15;0;2,8;13;171
2017;3;7;16;0;2,7;13;181
2017;3;7;17;0;2,6;13;186
2017;3;7;18;0;2,5;13;196
2017;3;7;19;0;2,4;13;191
2017;3;7;20;0;2,3;13;193
2017;3;7;21;0;2,3;13;223
2017;3;7;22;0;2,3;13;246
2017;3;7;23;0;2,2;13;230
2017;3;8;0;0;2,2;13;238
2017;3;8;1;0;2,2;13;251
2017;3;8;2;0;2,2;13;240
2017;3;8;3;0;2,3;13;243
2017;3;8;4;0;2,4;12;241
2017;3;8;5;0;2,6;12;235
2017;3;8;6;0;2,8;12;234
2017;3;8;7;0;3,0;12;235
2017;3;8;8;0;3,1;12;239
2017;3;8;9;0;3,3;12;242
2017;3;8;10;0;3,6;12;248
2017;3;8;11;0;3,9;12;249
2017;3;8;12;0;4,1;12;254
2017;3;8;13;0;4,4;12;260
2017;3;8;14;0;4,6;13;259
2017;3;8;15;0;4,7;13;256
2017;3;8;16;0;4,5;13;254
2017;3;8;17;0;4,3;13;243
2017;3;8;18;0;4,0;13;237
2017;3;8;19;0;3,7;12;228
2017;3;8;20;0;3,5;12;215
2017;3;8;21;0;3,3;12;204
2017;3;8;22;0;3,1;12;212
2017;3;8;23;0;3,0;12;217
2017;3;9;0;0;3,0;12;236
2017;3;9;1;0;3,0;12;257
2017;3;9;2;0;3,1;12;258
2017;3;9;3;0;3,2;11;263
2017;3;9;4;0;3,4;11;277
2017;3;9;5;0;3,5;11;299
2017;3;9;6;0;3,3;11;337
2017;3;9;7;0;3,1;11;328
2017;3;9;8;0;2,9;11;312
2017;3;9;9;0;2,8;11;291
2017;3;9;10;0;2,6;11;277
2017;3;9;11;0;2,5;11;270
2017;3;9;12;0;2,4;11;272
2017;3;9;13;0;2,3;11;232
2017;3;9;14;0;2,2;11;180
2017;3;9;15;0;2,1;11;153
2017;3;9;16;0;2,1;11;124
2017;3;9;17;0;2,0;11;110
2017;3;9;18;0;2,0;12;103
2017;3;9;19;0;2,0;12;109
2017;3;9;20;0;1,9;12;118
2017;3;9;21;0;1,9;12;116
2017;3;9;22;0;1,9;12;123
2017;3;9;23;0;1,9;12;134
